year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2023,1,UA,United Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",5484.00,1223.00,343.74,18.40,492.45,1.00,367.41,40.00,35.00,87112.00,23175.00,1932.00,24831.00,28.00,37146.00
2023,1,WN,Southwest Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",557.00,101.00,25.93,2.42,32.54,0.00,40.12,27.00,1.00,6982.00,1209.00,386.00,2058.00,0.00,3329.00
2023,1,YV,Mesa Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",1341.00,294.00,81.70,9.62,105.67,0.00,97.00,19.00,13.00,30753.00,10323.00,2043.00,6806.00,0.00,11581.00
2023,1,YX,Republic Airline,IAH,"Houston, TX: George Bush Intercontinental/Houston",72.00,18.00,3.03,0.63,8.90,0.00,5.44,1.00,5.00,1192.00,256.00,70.00,307.00,0.00,559.00
2022,12,AA,American Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",451.00,137.00,49.23,8.00,27.96,3.89,47.92,5.00,0.00,9372.00,3409.00,777.00,1109.00,212.00,3865.00
2022,12,AS,Alaska Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",54.00,19.00,7.24,4.04,3.71,0.00,4.01,3.00,0.00,1270.00,376.00,373.00,187.00,0.00,334.00
2022,12,B6,JetBlue Airways,IAH,"Houston, TX: George Bush Intercontinental/Houston",85.00,30.00,12.67,0.00,14.54,0.00,2.78,0.00,0.00,1693.00,873.00,0.00,619.00,0.00,201.00
2022,12,C5,CommuteAir LLC dba CommuteAir,IAH,"Houston, TX: George Bush Intercontinental/Houston",1825.00,335.00,87.41,11.44,112.19,0.00,123.96,10.00,3.00,30310.00,7637.00,1093.00,4166.00,0.00,17414.00
2022,12,DL,Delta Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",643.00,161.00,81.56,3.09,39.13,0.00,37.23,15.00,1.00,11447.00,7065.00,392.00,1548.00,0.00,2442.00
2022,12,F9,Frontier Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",101.00,42.00,15.24,1.06,14.46,0.00,11.24,4.00,0.00,2566.00,832.00,234.00,780.00,0.00,720.00
2022,12,MQ,Envoy Air,IAH,"Houston, TX: George Bush Intercontinental/Houston",77.00,23.00,1.97,3.41,9.57,0.00,8.05,0.00,0.00,1341.00,110.00,340.00,385.00,0.00,506.00
2022,12,NK,Spirit Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",776.00,266.00,89.47,5.66,107.82,1.52,61.52,32.00,0.00,17438.00,6161.00,202.00,5415.00,85.00,5575.00
2022,12,OO,SkyWest Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",1106.00,251.00,141.00,20.00,6.00,0.00,84.00,16.00,6.00,21489.00,12066.00,1429.00,568.00,0.00,7426.00
2022,12,UA,United Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",5478.00,1226.00,467.44,30.67,300.62,0.55,426.71,89.00,12.00,92350.00,36649.00,2004.00,11708.00,17.00,41972.00
2022,12,WN,Southwest Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",571.00,142.00,54.56,2.57,25.42,0.00,59.45,90.00,0.00,7621.00,2794.00,270.00,882.00,0.00,3675.00
2022,12,YV,Mesa Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",1180.00,213.00,72.52,24.00,53.05,0.00,63.44,5.00,5.00,21681.00,9669.00,2713.00,2237.00,0.00,7062.00
2022,12,YX,Republic Airline,IAH,"Houston, TX: George Bush Intercontinental/Houston",47.00,9.00,3.73,0.00,4.31,0.00,0.96,0.00,2.00,497.00,222.00,0.00,175.00,0.00,100.00
2022,11,AA,American Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",453.00,108.00,34.47,2.75,31.47,1.00,38.31,5.00,0.00,6438.00,1903.00,241.00,1245.00,25.00,3024.00
2022,11,AS,Alaska Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",58.00,16.00,3.12,1.02,7.91,0.00,3.95,0.00,1.00,868.00,196.00,85.00,437.00,0.00,150.00
2022,11,B6,JetBlue Airways,IAH,"Houston, TX: George Bush Intercontinental/Houston",89.00,36.00,10.80,0.80,21.69,0.00,2.72,0.00,1.00,1815.00,669.00,125.00,825.00,0.00,196.00
2022,11,C5,CommuteAir LLC dba CommuteAir,IAH,"Houston, TX: George Bush Intercontinental/Houston",2060.00,406.00,119.80,16.80,128.41,0.00,140.99,12.00,10.00,37997.00,12626.00,3019.00,5939.00,0.00,16413.00
2022,11,DL,Delta Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",655.00,171.00,53.11,3.12,85.88,0.00,28.88,5.00,5.00,8898.00,4111.00,309.00,2793.00,0.00,1685.00
2022,11,F9,Frontier Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",103.00,45.00,17.95,1.28,17.33,0.00,8.44,1.00,0.00,2692.00,1031.00,63.00,822.00,0.00,776.00
2022,11,MQ,Envoy Air,IAH,"Houston, TX: George Bush Intercontinental/Houston",87.00,19.00,4.02,3.26,6.35,0.00,5.36,0.00,0.00,738.00,188.00,134.00,211.00,0.00,205.00
2022,11,NK,Spirit Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",800.00,211.00,50.91,2.66,113.92,2.04,41.47,13.00,1.00,12052.00,3897.00,182.00,4566.00,66.00,3341.00
2022,11,OO,SkyWest Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",1019.00,169.00,119.00,13.00,3.00,0.00,34.00,1.00,2.00,12887.00,9003.00,1332.00,262.00,0.00,2290.00
2022,11,UA,United Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",5187.00,830.00,268.27,14.66,328.66,0.00,218.41,22.00,12.00,51128.00,20190.00,1537.00,11780.00,0.00,17621.00
2022,11,WN,Southwest Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",531.00,89.00,33.24,0.00,21.89,0.00,33.87,5.00,0.00,4468.00,1725.00,0.00,999.00,0.00,1744.00
2022,11,YV,Mesa Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",1334.00,213.00,52.00,15.08,83.13,0.00,62.79,11.00,8.00,15566.00,6113.00,1142.00,4222.00,0.00,4089.00
2022,11,YX,Republic Airline,IAH,"Houston, TX: George Bush Intercontinental/Houston",53.00,11.00,1.29,0.00,8.57,0.00,1.14,2.00,2.00,424.00,53.00,0.00,322.00,0.00,49.00
2022,10,AA,American Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",551.00,96.00,35.74,2.55,21.49,0.00,36.23,4.00,0.00,6189.00,2019.00,269.00,1273.00,0.00,2628.00
2022,10,AS,Alaska Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",61.00,7.00,1.58,0.00,2.81,0.00,2.61,0.00,0.00,252.00,64.00,0.00,77.00,0.00,111.00
2022,10,B6,JetBlue Airways,IAH,"Houston, TX: George Bush Intercontinental/Houston",64.00,18.00,8.96,0.00,7.50,0.00,1.54,0.00,1.00,913.00,646.00,0.00,205.00,0.00,62.00
2022,10,C5,"Commutair Aka Champlain Enterprises, Inc.",IAH,"Houston, TX: George Bush Intercontinental/Houston",2261.00,199.00,59.76,4.04,50.16,0.00,85.03,2.00,5.00,19789.00,5301.00,594.00,2448.00,0.00,11446.00
2022,10,DL,Delta Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",669.00,121.00,51.50,1.17,46.73,0.00,21.60,3.00,3.00,6684.00,4101.00,30.00,1496.00,0.00,1057.00
2022,10,F9,Frontier Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",162.00,62.00,18.36,0.00,22.88,0.00,20.76,2.00,1.00,3982.00,1288.00,0.00,863.00,0.00,1831.00
2022,10,MQ,Envoy Air,IAH,"Houston, TX: George Bush Intercontinental/Houston",58.00,5.00,2.62,0.00,1.97,0.00,0.41,0.00,0.00,167.00,107.00,0.00,51.00,0.00,9.00
2022,10,NK,Spirit Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",775.00,121.00,48.64,3.32,36.73,0.00,32.32,11.00,0.00,9045.00,3653.00,133.00,2725.00,0.00,2534.00
2022,10,OO,SkyWest Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",1077.00,96.00,58.00,7.00,5.00,0.00,26.00,1.00,2.00,7423.00,5298.00,431.00,360.00,0.00,1334.00
2022,10,UA,United Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",5463.00,537.00,194.84,5.05,173.64,0.00,163.47,34.00,10.00,29348.00,12895.00,298.00,5318.00,0.00,10837.00
2022,10,WN,Southwest Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",519.00,97.00,39.07,0.02,9.07,0.00,48.83,5.00,2.00,4512.00,1791.00,4.00,438.00,0.00,2279.00
2022,10,YV,Mesa Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",1508.00,121.00,41.52,10.00,42.13,1.00,26.35,7.00,4.00,10625.00,6914.00,636.00,1337.00,15.00,1723.00
2022,10,YX,Republic Airline,IAH,"Houston, TX: George Bush Intercontinental/Houston",57.00,7.00,1.26,0.00,1.12,0.13,4.48,1.00,2.00,523.00,116.00,0.00,26.00,23.00,358.00
2022,9,AA,American Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",550.00,136.00,44.26,8.14,26.80,0.18,56.61,7.00,0.00,9376.00,3586.00,563.00,1186.00,7.00,4034.00
2022,9,AS,Alaska Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",60.00,14.00,9.27,0.00,4.17,0.00,0.56,0.00,0.00,490.00,374.00,0.00,102.00,0.00,14.00
2022,9,B6,JetBlue Airways,IAH,"Houston, TX: George Bush Intercontinental/Houston",60.00,10.00,6.67,0.00,1.77,0.00,1.56,0.00,0.00,522.00,349.00,0.00,61.00,0.00,112.00
2022,9,C5,"Commutair Aka Champlain Enterprises, Inc.",IAH,"Houston, TX: George Bush Intercontinental/Houston",2179.00,202.00,55.42,8.20,45.17,0.00,93.22,8.00,2.00,19510.00,4299.00,527.00,2077.00,0.00,12607.00
2022,9,DL,Delta Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",624.00,68.00,39.16,0.00,12.37,1.00,15.47,0.00,0.00,4191.00,2644.00,0.00,363.00,60.00,1124.00
2022,9,F9,Frontier Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",148.00,30.00,10.77,0.93,9.43,0.00,8.86,3.00,0.00,1371.00,503.00,70.00,366.00,0.00,432.00
2022,9,MQ,Envoy Air,IAH,"Houston, TX: George Bush Intercontinental/Houston",44.00,8.00,1.97,1.58,2.71,0.00,1.74,1.00,0.00,384.00,110.00,67.00,139.00,0.00,68.00
2022,9,NK,Spirit Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",718.00,119.00,33.71,4.04,51.20,0.00,30.05,11.00,0.00,6987.00,1685.00,377.00,2805.00,0.00,2120.00
2022,9,OO,SkyWest Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",992.00,88.00,51.00,7.00,10.00,0.00,20.00,3.00,2.00,8421.00,4874.00,894.00,698.00,0.00,1955.00
2022,9,UA,United Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",4831.00,425.00,147.81,27.26,122.67,0.00,127.25,38.00,4.00,30831.00,12012.00,1654.00,5146.00,0.00,12019.00
2022,9,WN,Southwest Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",513.00,97.00,39.08,2.63,10.07,0.00,45.21,5.00,1.00,4328.00,1437.00,178.00,425.00,0.00,2288.00
2022,9,YV,Mesa Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",1595.00,163.00,59.03,23.70,33.32,0.00,46.95,10.00,2.00,14392.00,6369.00,2840.00,1718.00,0.00,3465.00
2022,9,YX,Republic Airline,IAH,"Houston, TX: George Bush Intercontinental/Houston",76.00,10.00,1.05,0.89,6.21,0.29,1.55,0.00,1.00,515.00,23.00,67.00,256.00,15.00,154.00
2022,8,AA,American Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",627.00,195.00,69.01,11.31,52.62,0.00,62.06,34.00,5.00,12234.00,3994.00,1048.00,2248.00,0.00,4944.00
2022,8,AS,Alaska Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",62.00,13.00,5.68,0.48,6.84,0.00,0.00,0.00,0.00,474.00,261.00,25.00,188.00,0.00,0.00
2022,8,B6,JetBlue Airways,IAH,"Houston, TX: George Bush Intercontinental/Houston",62.00,17.00,6.92,0.00,9.14,0.00,0.94,0.00,0.00,1008.00,595.00,0.00,385.00,0.00,28.00
2022,8,C5,"Commutair Aka Champlain Enterprises, Inc.",IAH,"Houston, TX: George Bush Intercontinental/Houston",2187.00,352.00,83.34,15.27,125.08,0.00,128.31,50.00,15.00,28179.00,7025.00,1985.00,5471.00,0.00,13698.00
2022,8,DL,Delta Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",578.00,114.00,50.88,5.03,30.75,0.00,27.34,7.00,6.00,8354.00,4367.00,302.00,1679.00,0.00,2006.00
2022,8,F9,Frontier Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",124.00,33.00,14.50,0.80,12.15,0.00,5.54,0.00,0.00,2936.00,1397.00,24.00,763.00,0.00,752.00
2022,8,MQ,Envoy Air,IAH,"Houston, TX: George Bush Intercontinental/Houston",74.00,8.00,1.55,0.00,3.76,0.00,2.69,0.00,0.00,665.00,93.00,0.00,379.00,0.00,193.00
2022,8,NK,Spirit Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",611.00,85.00,29.13,4.01,32.68,1.00,18.19,5.00,0.00,6254.00,1705.00,287.00,2389.00,120.00,1753.00
2022,8,OO,SkyWest Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",1031.00,184.00,110.00,14.00,3.00,0.00,57.00,32.00,9.00,17812.00,8801.00,2072.00,214.00,0.00,6725.00
2022,8,UA,United Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",4869.00,832.00,272.06,36.41,266.19,1.98,255.36,118.00,45.00,68961.00,24189.00,4992.00,16545.00,198.00,23037.00
2022,8,WN,Southwest Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",569.00,160.00,55.09,5.85,28.87,0.00,70.19,13.00,1.00,10321.00,2838.00,817.00,1891.00,0.00,4775.00
2022,8,YV,Mesa Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",1716.00,282.00,77.00,43.00,71.26,1.00,89.74,71.00,19.00,28690.00,12911.00,3559.00,4441.00,64.00,7715.00
2022,8,YX,Republic Airline,IAH,"Houston, TX: George Bush Intercontinental/Houston",61.00,6.00,0.70,0.97,1.03,0.00,3.30,1.00,1.00,190.00,14.00,28.00,27.00,0.00,121.00
2022,7,AA,American Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",535.00,163.00,71.72,8.07,25.44,0.00,57.77,19.00,0.00,10992.00,4741.00,629.00,1104.00,0.00,4518.00
2022,7,AS,Alaska Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",61.00,10.00,4.02,0.00,4.27,0.00,1.71,1.00,0.00,292.00,143.00,0.00,111.00,0.00,38.00
2022,7,B6,JetBlue Airways,IAH,"Houston, TX: George Bush Intercontinental/Houston",62.00,10.00,6.68,0.00,2.44,0.00,0.88,0.00,0.00,697.00,588.00,0.00,70.00,0.00,39.00
2022,7,C5,"Commutair Aka Champlain Enterprises, Inc.",IAH,"Houston, TX: George Bush Intercontinental/Houston",2164.00,278.00,92.28,12.94,63.53,0.00,109.25,4.00,2.00,21809.00,8574.00,616.00,2696.00,0.00,9923.00
2022,7,DL,Delta Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",572.00,119.00,59.05,4.16,22.95,0.00,32.84,7.00,0.00,7965.00,4741.00,368.00,718.00,0.00,2138.00
2022,7,F9,Frontier Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",97.00,26.00,14.04,0.00,8.96,0.00,3.00,1.00,0.00,2135.00,1422.00,0.00,407.00,0.00,306.00
2022,7,MQ,Envoy Air,IAH,"Houston, TX: George Bush Intercontinental/Houston",92.00,15.00,4.63,0.66,6.53,0.00,3.18,0.00,0.00,512.00,165.00,22.00,179.00,0.00,146.00
2022,7,NK,Spirit Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",612.00,96.00,30.20,10.72,36.64,0.00,18.45,2.00,1.00,6989.00,2264.00,810.00,2402.00,0.00,1513.00
2022,7,OO,SkyWest Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",1039.00,137.00,88.00,5.92,0.08,1.00,42.00,1.00,0.00,9935.00,4852.00,505.00,2.00,40.00,4536.00
2022,7,UA,United Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",5055.00,810.00,291.21,39.16,174.40,0.00,305.23,48.00,4.00,54283.00,21661.00,2176.00,6769.00,0.00,23677.00
2022,7,WN,Southwest Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",564.00,154.00,56.26,2.44,8.95,1.00,85.34,7.00,1.00,8703.00,3023.00,144.00,356.00,238.00,4942.00
2022,7,YV,Mesa Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",1729.00,227.00,57.82,31.00,59.72,0.19,78.27,11.00,1.00,23215.00,8548.00,2779.00,2081.00,23.00,9784.00
2022,7,YX,Republic Airline,IAH,"Houston, TX: George Bush Intercontinental/Houston",112.00,21.00,5.71,1.99,9.53,0.59,3.18,5.00,0.00,1476.00,455.00,465.00,403.00,16.00,137.00
2022,6,UA,United Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",4562.00,724.00,277.32,33.59,121.27,0.00,291.82,92.00,11.00,56583.00,23291.00,3338.00,5006.00,0.00,24948.00
2022,6,WN,Southwest Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",544.00,114.00,47.82,1.56,5.66,0.00,58.96,4.00,1.00,4994.00,1990.00,71.00,217.00,0.00,2716.00
2022,6,YV,Mesa Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",1748.00,222.00,101.76,30.00,46.70,3.00,40.55,14.00,0.00,20808.00,10845.00,3736.00,2959.00,177.00,3091.00
2022,6,YX,Republic Airline,IAH,"Houston, TX: George Bush Intercontinental/Houston",112.00,23.00,8.68,1.87,4.91,0.00,7.54,7.00,1.00,1814.00,663.00,337.00,359.00,0.00,455.00
2022,6,AA,American Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",538.00,190.00,77.92,13.40,33.01,0.00,65.68,39.00,0.00,11504.00,4352.00,1271.00,1478.00,0.00,4403.00
2022,6,AS,Alaska Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",60.00,12.00,6.44,0.00,4.73,0.00,0.83,1.00,0.00,409.00,228.00,0.00,136.00,0.00,45.00
2022,6,B6,JetBlue Airways,IAH,"Houston, TX: George Bush Intercontinental/Houston",60.00,20.00,11.71,1.00,3.85,0.00,3.45,1.00,0.00,1487.00,799.00,330.00,211.00,0.00,147.00
2022,6,C5,"Commutair Aka Champlain Enterprises, Inc.",IAH,"Houston, TX: George Bush Intercontinental/Houston",2072.00,286.00,97.88,2.74,35.58,0.00,149.79,7.00,4.00,29609.00,12661.00,80.00,1309.00,0.00,15559.00
2022,6,DL,Delta Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",577.00,113.00,62.76,4.72,15.50,1.00,29.01,17.00,2.00,7275.00,3634.00,397.00,884.00,37.00,2323.00
2022,6,F9,Frontier Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",84.00,20.00,7.35,0.00,5.31,0.00,7.34,2.00,0.00,1741.00,1210.00,0.00,185.00,0.00,346.00
2022,6,MQ,Envoy Air,IAH,"Houston, TX: George Bush Intercontinental/Houston",63.00,11.00,2.05,1.54,5.41,0.00,2.00,0.00,0.00,565.00,105.00,103.00,163.00,0.00,194.00
2022,6,NK,Spirit Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",591.00,112.00,44.19,7.69,36.35,0.35,23.43,6.00,0.00,6175.00,2601.00,304.00,1840.00,18.00,1412.00
2022,6,OO,SkyWest Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",1323.00,172.00,109.00,9.00,3.00,0.00,51.00,7.00,6.00,14249.00,9639.00,868.00,151.00,0.00,3591.00
2022,5,AA,American Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",580.00,138.00,51.36,6.10,33.50,0.00,47.04,12.00,3.00,8340.00,3060.00,577.00,1253.00,0.00,3450.00
2022,5,AS,Alaska Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",58.00,3.00,2.99,0.00,0.01,0.00,0.00,1.00,1.00,182.00,181.00,0.00,1.00,0.00,0.00
2022,5,B6,JetBlue Airways,IAH,"Houston, TX: George Bush Intercontinental/Houston",62.00,15.00,8.28,0.00,3.51,0.00,3.21,1.00,0.00,921.00,597.00,0.00,134.00,0.00,190.00
2022,5,C5,"Commutair Aka Champlain Enterprises, Inc.",IAH,"Houston, TX: George Bush Intercontinental/Houston",1697.00,205.00,58.66,6.49,47.18,0.00,92.67,18.00,3.00,16900.00,4726.00,322.00,2072.00,0.00,9780.00
2022,5,DL,Delta Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",568.00,104.00,56.51,1.00,19.14,0.00,27.36,8.00,1.00,9297.00,6533.00,84.00,1034.00,0.00,1646.00
2022,5,F9,Frontier Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",71.00,14.00,5.19,0.00,4.75,0.00,4.07,0.00,0.00,1199.00,297.00,0.00,218.00,0.00,684.00
2022,5,MQ,Envoy Air,IAH,"Houston, TX: George Bush Intercontinental/Houston",66.00,17.00,3.23,0.00,11.82,0.00,1.94,0.00,0.00,607.00,142.00,0.00,397.00,0.00,68.00
2022,5,NK,Spirit Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",608.00,161.00,53.11,3.77,63.53,1.33,39.25,12.00,1.00,11590.00,3974.00,284.00,4053.00,45.00,3234.00
2022,5,OO,SkyWest Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",1662.00,209.00,127.00,15.00,4.00,0.00,63.00,21.00,2.00,23798.00,15877.00,1200.00,120.00,0.00,6601.00
2022,5,UA,United Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",4952.00,754.00,265.22,22.20,156.95,0.00,309.63,57.00,8.00,58884.00,23783.00,3500.00,6356.00,0.00,25245.00
2022,5,WN,Southwest Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",530.00,79.00,38.49,0.31,7.52,0.00,32.68,3.00,0.00,3367.00,1345.00,39.00,309.00,0.00,1674.00
2022,5,YV,Mesa Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",2240.00,267.00,92.18,31.00,81.88,1.00,60.93,30.00,5.00,25970.00,12453.00,2299.00,6088.00,17.00,5113.00
2022,5,YX,Republic Airline,IAH,"Houston, TX: George Bush Intercontinental/Houston",112.00,13.00,5.43,0.00,5.05,0.00,2.52,2.00,1.00,650.00,386.00,0.00,145.00,0.00,119.00
2022,4,AA,American Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",475.00,96.00,35.57,2.59,23.47,0.00,34.37,24.00,0.00,5317.00,1684.00,256.00,1142.00,0.00,2235.00
2022,4,AS,Alaska Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",57.00,5.00,3.40,0.00,0.04,0.00,1.56,3.00,1.00,258.00,162.00,0.00,2.00,0.00,94.00
2022,4,B6,JetBlue Airways,IAH,"Houston, TX: George Bush Intercontinental/Houston",59.00,19.00,13.90,0.00,3.02,0.00,2.08,8.00,2.00,1576.00,1279.00,0.00,190.00,0.00,107.00
2022,4,C5,"Commutair Aka Champlain Enterprises, Inc.",IAH,"Houston, TX: George Bush Intercontinental/Houston",1890.00,236.00,70.37,15.28,44.99,0.00,105.36,34.00,3.00,24643.00,8954.00,2306.00,3092.00,0.00,10291.00
2022,4,DL,Delta Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",542.00,112.00,58.81,1.95,27.53,0.00,23.71,2.00,2.00,6815.00,3611.00,246.00,1564.00,0.00,1394.00
2022,4,F9,Frontier Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",65.00,20.00,13.11,0.00,0.43,0.00,6.46,0.00,0.00,997.00,530.00,0.00,16.00,0.00,451.00
2022,4,MQ,Envoy Air,IAH,"Houston, TX: George Bush Intercontinental/Houston",54.00,9.00,2.24,0.21,3.13,0.00,3.41,2.00,0.00,574.00,103.00,23.00,255.00,0.00,193.00
2022,4,NK,Spirit Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",551.00,135.00,48.32,2.23,47.07,0.67,36.71,58.00,2.00,9098.00,2812.00,176.00,2710.00,12.00,3388.00
2022,4,OO,SkyWest Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",1521.00,184.00,112.00,13.00,3.00,0.00,56.00,20.00,5.00,16551.00,10538.00,1259.00,493.00,0.00,4261.00
2022,4,UA,United Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",4652.00,716.00,236.53,18.24,186.84,1.00,273.39,57.00,19.00,59763.00,19676.00,2465.00,12858.00,70.00,24694.00
2022,4,WN,Southwest Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",512.00,88.00,36.07,3.07,12.57,0.00,36.29,10.00,4.00,5662.00,1463.00,277.00,1589.00,0.00,2333.00
2022,4,YV,Mesa Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",1716.00,178.00,75.50,15.97,65.32,1.00,20.21,21.00,10.00,14987.00,9019.00,1680.00,2671.00,62.00,1555.00
2022,4,YX,Republic Airline,IAH,"Houston, TX: George Bush Intercontinental/Houston",105.00,14.00,3.59,0.00,6.62,0.00,3.79,1.00,2.00,575.00,136.00,0.00,289.00,0.00,150.00
2022,3,AA,American Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",524.00,126.00,46.19,1.62,40.88,0.00,37.31,6.00,2.00,7579.00,2780.00,125.00,1582.00,0.00,3092.00
2022,3,AS,Alaska Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",62.00,14.00,6.36,0.86,3.08,0.00,3.70,0.00,0.00,434.00,213.00,55.00,88.00,0.00,78.00
2022,3,B6,JetBlue Airways,IAH,"Houston, TX: George Bush Intercontinental/Houston",52.00,22.00,14.61,0.00,4.03,0.56,2.81,0.00,0.00,1304.00,978.00,0.00,174.00,10.00,142.00
2022,3,C5,"Commutair Aka Champlain Enterprises, Inc.",IAH,"Houston, TX: George Bush Intercontinental/Houston",2096.00,400.00,80.33,15.72,139.34,0.00,164.61,23.00,1.00,34467.00,6951.00,2254.00,5923.00,0.00,19339.00
2022,3,DL,Delta Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",573.00,122.00,48.15,4.91,33.40,0.48,35.06,10.00,1.00,9006.00,5119.00,514.00,1280.00,66.00,2027.00
2022,3,F9,Frontier Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",73.00,25.00,12.25,0.14,7.92,0.00,4.69,3.00,0.00,1391.00,618.00,5.00,310.00,0.00,458.00
